SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMP Body Site,HMP Oxygen,InterPro (Domain),InterPro (Family),InterPro (Homologous Superfamily),InterPro (Other),KEGG ID,Kingdom,name,NCBI IDs,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
1432834,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,CDR86_09335,Listeria,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,"lmok:CQ02_02910,lmom:IJ09_07670,lmv:Y193_13055",,A0A0D8X2G4,GI:1187818109|GI:1078891255|GI:1183949790|GI:961373577|GI:1071483134|GI:1146031804|GI:1079133464|GI:1058848833|GI:1071826784|GI:1058739349|GI:1146043371|GI:777985847|GI:1079075246|GI:1003431977|GI:1058464490|GI:1071593260|GI:1058557071|GI:665216543|GI:1071647351|GI:1071586615|GI:1072195073|GI:1058586661|GI:1184832730|GI:1058689709|GI:1071514216|GI:1058639625|GI:1072094450|GI:948505657|GI:1314834942|GI:1002022658|GI:665363781|GI:1071526236|GI:664988335|GI:1078816142|GI:664929739|GI:1058567071|GI:1078975380|GI:665027171|GI:827388948|GI:1071802836|GI:1071549218|GI:665119611|GI:1003437803|GI:1071752779|GI:1072160027|GI:664936409|GI:1058626331|GI:1058695082|GI:665029544|GI:1003442193|GI:665200288|GI:1058907184|GI:1078823269|GI:1058304506|GI:1004414923|GI:1058710495|GI:1058556097|GI:1078935438|GI:694304399|GI:1317740836|GI:1071570538|GI:1216464497|GI:1079066681|GI:1187793878|GI:743294232|GI:664967434|GI:743302921|GI:665347130|GI:1078922751|GI:957744205|GI:1187807249|GI:665263633|GI:664820301|GI:1120710191|GI:1071631106|GI:665356844|GI:664858427|GI:1058719808|GI:1079149627|GI:1079142391|GI:1078863620|GI:1058732840|GI:1210355024|GI:738566144|GI:1071724598|GI:1184818410|GI:1058621533|GI:778271070|GI:1058645159|GI:1009069383|GI:1028455469|GI:665038054|GI:1125946776|GI:1058548573|GI:1058690705|GI:1187766158|GI:1193614435|GI:1058798848|GI:1146049266|GI:1002017112|GI:1071577427|GI:597804032|GI:1375569399|GI:1058527931|GI:665123445|GI:1187827481|GI:1058482711|GI:1273125031|GI:1078947049|GI:664857904|GI:1123329116|GI:1071531272|GI:665010150|GI:1373642599|GI:665281603|GI:1058512078|GI:1058649497|GI:665189182|GI:1187808372|GI:665015959|GI:1058513910|GI:1187758178|GI:1079084811|GI:1058616407|GI:1390380772|GI:741065947|GI:1071844375|GI:665337623|GI:1058481026|GI:961619681|GI:1071791161|GI:1071721141|GI:1071662544|GI:1375594890|GI:1072167652|GI:1058475270|GI:665138794|GI:1239723219|GI:1078860973|GI:1078834382|GI:665039173|GI:1072100127|GI:1098907926|GI:1078940332|GI:1373645628|GI:1079160527|GI:1078867197|GI:1058680875|GI:665213085|GI:1058851551|GI:1375592056|GI:1058876808|GI:664841625|GI:1058570818|GI:1072119206|GI:1058587255|GI:1071836408|GI:1002035757|GI:1182963703|GI:961627299|GI:1058819372|GI:1079041976|GI:970875790|GI:1058561377|GI:1058575217|GI:1058783272|GI:1078894993|GI:1058318271|GI:1078947430|GI:1071742710|GI:926446675|GI:1078879036|GI:1071507290|GI:664979951|GI:1071631641|GI:1450644233|GI:1230842905|GI:1058832470|GI:1058762222|GI:1058815224|GI:1146046424|GI:630374897|GI:694296218|GI:1317770117|GI:1071706827|GI:1132329006|GI:987005659|GI:1187799280|GI:664911948|GI:1078998112|GI:1058547994|GI:1375603341|GI:665267826|GI:1071572257|GI:1058547561|GI:939621982|GI:1058610518|GI:1071783425|GI:1058302574|GI:1375583560|GI:1187773678|GI:664825622|GI:665072192|GI:1003446877|GI:1002029884|GI:664836480|GI:1375558765|GI:665057169|GI:1004422201|GI:665104603|GI:1071681297|GI:1352832004|GI:1373202982|GI:523846230|GI:1071853559|GI:1003420712|GI:1071661065|GI:1071605727|GI:1003428401|GI:665325174|GI:665279415|GI:1079016638|GI:1071796381|GI:1071541789|GI:665367571|GI:665230357|GI:665184895|GI:1058319777|GI:1072154942|GI:665071688|GI:808027696|GI:961651573|GI:1078821136|GI:665095555|GI:1078829411|GI:665326929|GI:1375577896|GI:1098921691|GI:1071841010|GI:665064286|GI:665147235|GI:1058602070|GI:1079118042|GI:1071522596|GI:1071542161|GI:1071738889|GI:1072160998|GI:665247820|GI:743290789|GI:1078910035|GI:1058786344|GI:1058583743|GI:1079051646|GI:961614139|GI:912898023|GI:961018209|GI:1079111886|GI:942500051|GI:1058667124|GI:1177285004|GI:703991047|GI:1078880333|GI:1239683516|GI:664892514|GI:1079152248|GI:1058499995|GI:1072182530|GI:741043980|GI:664844472|GI:664832413|GI:664848887|GI:912877381|GI:1184831929|GI:1098915793|GI:1375553103|GI:1079156594|GI:664898995|GI:1058314418|GI:940332286|GI:1071488706|GI:930711447|GI:1078988948|GI:1078902154|GI:1071854864|GI:873258732|GI:1375586393|GI:1058627187|GI:665093707|GI:1140445908|GI:1078828005|GI:1078929216|GI:1058717009|GI:1078869057|GI:1003414510|GI:1079030989|GI:963480154|GI:1043579258|GI:1058859024|GI:1072116581|GI:664959472|GI:1072215926|GI:1004420895|GI:665203915|GI:665297762|GI:1071716463|GI:1071672310|GI:1071619068|GI:665136169|GI:1147638012|GI:1078938357|GI:1146025998|GI:1058675375|GI:1078851592|GI:1078974191|GI:1111324531|GI:1071847545|GI:665332057|GI:1058287688|GI:817044175|GI:665357139|GI:665108547|GI:961634963|GI:1058654306|GI:1375575063|GI:1071641108|GI:1058839205|GI:1079108368|GI:1058494908|GI:664881624|GI:1071692058|GI:1058747858|GI:1071690638|GI:1058676707|GI:665381441|GI:814563707|GI:665193986|GI:1058703401|GI:1079033432|GI:1072191617|GI:665100421|GI:1078945168|GI:1002026729|GI:820767816|GI:1058835461|GI:665270410|GI:1071710292|GI:665292114|GI:664848153|GI:665351350|GI:1058783651|GI:1058892964|GI:1098913680|GI:1078919198|GI:1375572231|GI:1071583785|GI:1187815932|GI:1071607516|GI:1193618064|GI:1058602553|GI:665054513|GI:1193610022|GI:664999830|GI:1187820659|GI:1373639662|GI:1072092067|GI:665307823|GI:1078850846|GI:1058864115|GI:1002047630|GI:665147906|GI:1072209171|GI:961012984|GI:1179697910|GI:1058740555|GI:1072180686|GI:912886563|GI:1071501666|GI:1079101879|GI:1058856178|GI:768034869|GI:1187788984|GI:523840394|GI:1078886464|GI:1078854590|GI:1058890634|GI:1072084598|GI:1373305659|GI:1002036672|GI:957750120|GI:665148869|GI:1071813947|GI:664911714|GI:1058728101|GI:1071758199|GI:1519016125|GI:1146040494|GI:1003424565|GI:778104455|GI:1072104524|GI:1058844461|GI:1187776773|GI:665320437|GI:665379704|GI:1071537519|GI:1004412688|GI:664928035|GI:665385026|GI:665160268|GI:1375580728|GI:1079047469|GI:1071592386|GI:1079040572|GI:1058488972|GI:1079114180|GI:1078984774|GI:1071496852|GI:1071635312|GI:1187781025|GI:664897409|GI:1058286782|GI:1058670122|GI:1078965579|GI:957745917|GI:664981960|GI:665043427|GI:912900215|GI:665012984|GI:1071683414|GI:1071828334|GI:1158659881|GI:1058909056|GI:1071696853|GI:665112460|GI:1079130707|GI:665146222|GI:1375597681|GI:1078957854|GI:665367108|GI:1147644694|GI:1071772851|GI:1071767199|GI:1179696498|GI:664837190|GI:665301166|GI:1193638341|GI:1058753975|GI:1003417801|GI:1058775644|GI:523850319|GI:1282992229|GI:664877806|GI:1071666659|GI:1003434478|GI:1071819774|GI:1183968042|GI:1058901724|GI:1071615420|GI:1058472966|GI:1071493709|GI:1071706464|GI:1058657037|GI:1058749298|GI:1259418618|GI:1187799962|GI:1058796823|GI:1072177067|GI:1004415502|GI:665322694|GI:1058594160|GI:1071555468|GI:1078994954|GI:1183972144|GI:1420771596|GI:1058670505|GI:1183965341|GI:665081202|GI:1058808696|GI:1071789645|GI:664940431|GI:1058916056|GI:930710102|GI:1317737774|GI:1072169913|GI:1058823291|GI:1079026684|GI:1079135155|GI:1058305817|GI:1187762956|GI:1058513480|GI:1187812913|GI:665240661|GI:665016379|GI:1071673716|GI:1151967736|GI:1078873264|GI:1078970663|GI:1146019981|GI:1058692718|GI:1058710338|GI:1071637700|GI:664938957|GI:664986322|GI:1079157940|GI:1071635868|GI:1058621760|GI:827381336|GI:1183961159|GI:1187772281|GI:1002019293|GI:1058505360|GI:1058763370|GI:1132338127|GI:1146037643|GI:1071804232|GI:1003457630|GI:769903510|GI:665044544|GI:1072203927|GI:665280957|GI:1003402716|GI:1058818762|GI:1071511368|GI:942531151|GI:664830085|GI:1058631992|GI:1058768442|GI:1078981514|GI:823268799|GI:664934246|GI:1098918253|GI:1058874272|GI:1078859773|GI:1230879632|GI:1072166519|GI:665378431|GI:1058645855|GI:1317744895|GI:1343455922|GI:665051214|GI:665136845|GI:1058522628|GI:1058759299|GI:778106350|GI:1072098313|GI:665000105|GI:1072086996|GI:1079148522|GI:913040734|GI:1187805019|GI:1072109045|GI:1078917139|GI:741066438|GI:664984117|GI:665358958|GI:1058826523|GI:1071558560|GI:1078914897|GI:1079051729|GI:1058777861|GI:777989485|GI:1072188398|GI:1079060279|GI:1071856959|GI:1071820155|GI:1071792994|GI:1079011033|GI:1071829509|GI:1183947611|GI:1058644466|GI:1071805877|GI:665341895|GI:665135420|GI:1062292073|GI:1071808321|GI:1183956667|GI:523852482|GI:665116139|GI:970871228|GI:1078843266|GI:1078882209|GI:827395505|GI:1078964543|GI:1102935637|GI:1183953887|GI:1072144732|GI:1072126863|GI:1375589227|GI:1375562421|GI:1003459330|GI:1071475391|GI:675333147|GI:1058745223|GI:1071607695|GI:1078970300|GI:1003411534|GI:665194249|GI:1146034811|GI:1071612083|GI:1183980587|GI:664948295|GI:957755154|GI:1162252490|GI:769901985|GI:523861473|GI:1079054546|GI:1058538999|GI:1058531251|GI:665061108|GI:1230875952|GI:1259411633|GI:961615104|GI:1079015159|GI:1058573783|GI:1058851962|GI:665080882|GI:1058866047|GI:1071786311|GI:1058810161|GI:1079081067|GI:1058764869|GI:665113967|GI:1375606173|GI:1375611837|GI:1058519913|GI:665178778|GI:664953537|GI:961621751|GI:1058884971|GI:1071676699|GI:523867276|GI:827386176|GI:1003395243|GI:665013987|GI:1071654434|GI:1071520419|GI:1071482006|GI:1072153056|GI:665235725|GI:1071821552|GI:1375550271|GI:665304888|GI:1058305972|GI:665245891|GI:1072105880|GI:1058464311|GI:1072161807|GI:1058301368|GI:665025841|GI:665032849|GI:1071765333|GI:1058774087|GI:743295531|GI:1071839086|GI:1003405865|GI:1187783295|GI:665079041|GI:1071780552|GI:1375566319|GI:827391773|GI:1072203758|GI:1003410597|GI:1146024866|GI:1078955334|GI:664953262|GI:1184824213|GI:1058638468|GI:1375555936|GI:1140442140|GI:1008280458|GI:1187821840|GI:1183982591|GI:1071763346|GI:665315117|GI:1078907990|GI:665126540|GI:1152745750|GI:778287681|GI:1078952568|GI:1058610881|GI:1058530047|GI:664993639|GI:912893381|GI:1072117376|GI:1058908434|GI:1079007125|GI:1058716632|GI:1058659047|GI:1058857604|GI:1078898463|GI:489817512|GI:1079005139|GI:1058542612|GI:961624458|GI:1071666849|GI:665205452|GI:665311348|GI:665206027|GI:1058800278|GI:665134241|GI:1098908872|GI:1078889934|GI:523858951|GI:523836580|GI:1123412130|GI:1079141147|GI:665092276|GI:664889189|GI:1003427066|GI:1079100653|GI:665212949|GI:1373619770|GI:973722621|GI:1183961370|GI:1058828122|GI:664920296|GI:665222195|GI:1058725718|GI:1375600509|GI:1058490825|GI:1183988847|GI:1184821332|GI:665186933|GI:1058881830|GI:961014694|GI:1058841187|GI:1058801086|GI:664975425|GI:664967248|GI:1078815088|GI:1071472336|GI:665325354|GI:523844956|GI:665063487|GI:1002031058|GI:1058595931|GI:1003451112|GI:1072110607|GI:665267596|GI:1079082381|GI:1058462815|GI:1058754999|GI:1078835564|GI:1375609005|GI:1072195769|GI:985617277|GI:1078992564|GI:1078844657|GI:912907910|GI:1079104222|GI:664951270|GI:1079022417|GI:1071532745|GI:1071846085|GI:1071718344|GI:1071861603|GI:1519026284|GI:939622701|GI:1003391768|GI:1071778227|GI:1058492288|GI:961639989|GI:961648250|GI:665279230|GI:1071579439|GI:1058523628|GI:1071773286|GI:961637995|GI:664885021|GI:1071498838|GI:1375399555|GI:1071473727|GI:1079003336|GI:1071732917|GI:1078991925|GI:985620258|GI:1111327529|GI:665295338|GI:665255222|GI:1071718253|GI:1078962016|GI:1071600592|GI:1058502360|GI:805848091|GI:1072085791|GI:1071565503|GI:1194695069|GI:665346335|GI:664865761|GI:1071751779|GI:665375793|GI:1071862656|GI:1079119329|GI:659829683|GI:767261470|GI:1071749756|GI:665168052|GI:1002044454|GI:1058541227|GI:664820073|GI:1072137813|GI:664881407|GI:1058662979|GI:1183972355|GI:665161126|GI:1058873280|GI:1072187328|GI:665067348|GI:1058287975|GI:664870747|GI:665181303|GI:961638701|GI:827383265|GI:1071655537|GI:1058591688|GI:1071694671|GI:1078911323|GI:1079094814|GI:730594189|GI:1071744927|GI:1071670719|GI:664997389|GI:1003393110|GI:1072212686|GI:1373622672|GI:1511929175|GI:1071549785|GI:1071490824|GI:1058296972|GI:743301879|GI:665053668|GI:1079092817|GI:665103729|GI:664995628|GI:1072147041|GI:665341356|GI:1058512907|GI:665164245|GI:1058607430|GI:1079099514|GI:1058629025|GI:665248092|GI:1146052165|GI:1079058034|GI:1078995421|GI:1058694015|GI:665284594|GI:808030756|GI:1183980990|GI:1058891056|GI:1071815186|GI:1304108595|GI:665260528|GI:953836649|GI:1079126439|GI:1058719096|GI:1058575615|GI:1058564972|GI:1071700460|GI:1058730902|GI:1072175925|GI:1058864880|GI:912905725|GI:665236346|GI:912900010|GI:1078931932|GI:1184827082|GI:1373648545|GI:664920470|GI:1187790751|GI:665175564|GI:1072218004|GI:1003450170|GI:970877925|GI:1079143244|GI:664914543|GI:1058899800|GI:1058771389|GI:665173721|GI:1079024323|GI:1071601171|GI:1354044295|GI:1099341000|GI:1079054109|GI:1071695836|GI:1078872478|GI:1003398372|GI:1071616385|GI:665264684|GI:1147640154|GI:961629678|GI:1078927511|GI:1071730964|GI:665164447|GI:1373616753|GI:1078899886|GI:665312181|GI:1187777886|GI:1072127104|GI:1002041945|GI:1003445351|GI:1058811983|GI:1058686333|GI:1071507967|GI:1079035505|GI:1146028845|GI:664955280|GI:1072139280|GI:1058884392|GI:1193640026|GI:1071592195|GI:961646004|GI:1079125182|GI:664973101|GI:665252930|EMBL-CDS:MCK72820.1|EMBL-CDS:PDM12240.1|EMBL-CDS:RJB33071.1|REFSEQ:WP_003721330.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A0D8X2G4,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432841,,,Clostridia,6-phospho-beta-glucosidase ,,Clostridiaceae,DDX68_05815,Clostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin|Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A353MT93,EMBL-CDS:HBG11479.1,Clostridiales,Clostridium sp.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,431,BLASTHIT,A0A353MT93,Clostridium sp.,,Bacteria,,1506,TrEMBL
1432842,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKC24235.1},Listeriaceae,JU72_00075,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7UYS3,GI:1071733673|GI:1078832811|GI:1079810741|EMBL-CDS:RKC24235.1|REFSEQ:WP_070213578.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3A7UYS3,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432843,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKC92626.1},Listeriaceae,AF891_02025,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7ZW98,EMBL-CDS:RKC92626.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3A7ZW98,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432844,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKC95406.1},Listeriaceae,AB922_01371,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A8A4A7,EMBL-CDS:RKC95406.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3A8A4A7,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432847,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,DVU53_07215,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H2BEN7,EMBL-CDS:MCT78261.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3H2BEN7,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432848,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,DWA49_13930,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H2DYE4,EMBL-CDS:MCU09734.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3H2DYE4,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432849,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,DXP75_01110,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H3J7V1,EMBL-CDS:MCX80624.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3H3J7V1,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432864,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKA50422.1},Listeriaceae,AF959_01980,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7IL93,GI:1071760049|GI:1092875251|EMBL-CDS:RKA50422.1|REFSEQ:WP_070784432.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3A7IL93,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432865,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,DRC67_00725,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3D7K243,GI:1058704350|GI:1059928925|EMBL-CDS:MCM82959.1|REFSEQ:WP_069027336.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3D7K243,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432866,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,DQW84_05715,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3D7LCW3,EMBL-CDS:MCN01976.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3D7LCW3,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432867,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,ARJ96_04525,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H0RZJ2,EMBL-CDS:MCP57974.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3H0RZJ2,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432868,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,DYI90_05345,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H2ZKG3,EMBL-CDS:MCW62483.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3H2ZKG3,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432869,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,D0T45_08690,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H4WLX8,EMBL-CDS:MDC39497.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3H4WLX8,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432874,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RJZ09000.1},Listeriaceae,DYZ45_01146,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A6ZZG3,GI:1079017512|GI:1079865507|EMBL-CDS:RJZ09000.1|REFSEQ:WP_070264324.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3A6ZZG3,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432875,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKA11164.1},Listeriaceae,DYZ80_00697,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7GJI3,EMBL-CDS:RKA11164.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3A7GJI3,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432876,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKA37199.1},Listeriaceae,DYZ90_00574,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7HSH6,EMBL-CDS:RKA37199.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3A7HSH6,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432877,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKC38486.1},Listeriaceae,AF951_02786,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7VR56,EMBL-CDS:RKC38486.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3A7VR56,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432878,,,Bacilli,Putative 6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:RKC74844.1},Listeriaceae,AF818_01206,Listeria,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3A7YMD8,EMBL-CDS:RKC13053.1|EMBL-CDS:RKC49528.1|EMBL-CDS:RKC74844.1|EMBL-CDS:RKC86830.1|EMBL-CDS:RKC97789.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3A7YMD8,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432880,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,ARK45_01400,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H1YXC1,EMBL-CDS:MCR73485.1|EMBL-CDS:MCT18315.1|EMBL-CDS:MCT48794.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3H1YXC1,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432881,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,DWE46_11780,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H2VNB6,EMBL-CDS:MCU57170.1|EMBL-CDS:MCV82733.1|EMBL-CDS:MCW15476.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3H2VNB6,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1432882,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,ED630_02720,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3J1TVR6,EMBL-CDS:MFC03328.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,440,BLASTHIT,A0A3J1TVR6,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
