SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMPBodySite,HMP Oxygen,InterPro (Other),KEGG ID,Kingdom,List of IDs in Rep Node,name,NCBI IDs,Number of IDs in Rep Node,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
373787,None,None,Gammaproteobacteria,TAT-dependent nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:RDH86128.1},NA,DIZ80_01270,NA,None,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A370DMK4,A0A370DMK4,EMBL-CDS:RDH86128.1,1,NA,endosymbiont of Galathealinum brachiosum.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A370DMK4,endosymbiont of Galathealinum brachiosum,None,Bacteria,NA,2200906,TrEMBL
373788,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Thiotrichaceae,COA54_10735,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A2A5FXP0,A0A2A5FXP0,EMBL-CDS:PCJ85664.1,1,Thiotrichales,Thiotrichaceae bacterium.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A2A5FXP0,Thiotrichaceae bacterium,None,Bacteria,NA,2030882,TrEMBL
373789,None,None,Gammaproteobacteria,TAT-dependent nitrous-oxide reductase ,None,Rhodanobacteraceae,RhoFW510R10_05455,Rhodanobacter,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644,None,NA,A0A154QXH7,A0A154QXH7,GI:1056668469|GI:1016219104|EMBL-CDS:KZC29526.1|REFSEQ:WP_068096104.1,1,Xanthomonadales,Rhodanobacter sp. FW510-R10.,FALSE,None,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A154QXH7,Rhodanobacter sp. FW510-R10,None,Bacteria,NA,1524462,TrEMBL
373790,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},NA,A3J25_13560,NA,0005509 calcium ion binding|0005507 copper ion binding|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR006311|IPR008972|IPR011045|IPR015943|IPR019546|IPR023644|IPR034205,None,NA,A0A1G3E9A8,A0A1G3E9A8,GI:1088387339|EMBL-CDS:OHC28527.1,1,Pseudomonadales,Pseudomonadales bacterium RIFCSPLOWO2_02_FULL_63_210.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A1G3E9A8,Pseudomonadales bacterium RIFCSPLOWO2_02_FULL_63_2,None,Bacteria,NA,1802007,TrEMBL
373791,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,SAMN04488021_11355,Paracoccus,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A1I3AAL6,A0A1I3AAL6,GI:1124689258|EMBL-CDS:SFH46789.1|REFSEQ:WP_074967511.1,1,Rhodobacterales,Paracoccus aminovorans.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A1I3AAL6,Paracoccus aminovorans,None,Bacteria,NA,34004,TrEMBL
373792,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhizobiaceae,SAMN05892877_13137,Rhizobium,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A285V109,A0A285V109,EMBL-CDS:SOC47607.1,1,Rhizobiales,Rhizobium subbaraonis.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A285V109,Rhizobium subbaraonis,None,Bacteria,NA,908946,TrEMBL
373793,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,None,Rhodobacteraceae,C1J02_15495,Sulfitobacter,None,None,None,IPR006311|IPR008972|IPR011045|IPR015943|IPR023644,None,NA,A0A345QCZ9,A0A345QCZ9,GI:1439003323|EMBL-CDS:AXI43186.1,1,Rhodobacterales,Sulfitobacter sp. SK011.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A345QCZ9,Sulfitobacter sp. SK011,None,Bacteria,NA,1389004,TrEMBL
373794,None,None,Betaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:EEG10356.1},Chromobacteriaceae,FuraDRAFT_0338,Pseudogulbenkiania,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,B9YZ03,B9YZ03,GI:224604182|GI:496238973|EMBL-CDS:EEG10356.1|REFSEQ:WP_008952358.1,1,Neisseriales,Pseudogulbenkiania ferrooxidans 2002.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,B9YZ03,Pseudogulbenkiania ferrooxidans 2002,279714.FuraDRAFT_0338,Bacteria,NA,279714,TrEMBL
373795,None,None,Betaproteobacteria,Nitrous oxide reductase apoprotein ,None,Chromobacteriaceae,DFO50_11654,Microvirgula,None,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A329BCS2,A0A329BCS2,GI:655051777|EMBL-CDS:RAS12992.1|REFSEQ:WP_028500333.1,1,Neisseriales,Microvirgula sp. AG722.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A329BCS2,Microvirgula sp. AG722,None,Bacteria,NA,2183901,TrEMBL
373796,None,None,Betaproteobacteria,Nitrous-oxide reductase ,None,NA,CVU22_15815,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A2N2TG50,A0A2N2TG50,EMBL-CDS:PKO66411.1,1,NA,Betaproteobacteria bacterium HGW-Betaproteobacteria-16.,FALSE,None,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A2N2TG50,Betaproteobacteria bacterium HGW-Betaproteobacteri,None,Bacteria,NA,2013707,TrEMBL
373797,None,None,Betaproteobacteria,Nitrous-oxide reductase ,None,Comamonadaceae,B0E41_26015,Hydrogenophaga,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A1V3RPX0,A0A1V3RPX0,GI:1147875198|EMBL-CDS:OOG78915.1,1,Burkholderiales,Hydrogenophaga sp. A37.,FALSE,None,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A1V3RPX0,Hydrogenophaga sp. A37,None,Bacteria,NA,1945864,TrEMBL
373798,None,None,Betaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Burkholderiaceae,N234_05265,Ralstonia,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,rpj:N234_05265,NA,U3QEM1,U3QEM1,GI:546337180|EMBL-CDS:AGW89429.1,1,Burkholderiales,Ralstonia pickettii DTP0602.,FALSE,fig|1366050.3.peg.1082,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,U3QEM1,Ralstonia pickettii DTP0602,None,Bacteria,NA,1366050,TrEMBL
373799,None,None,Betaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Comamonadaceae,A1D30_21435,Acidovorax,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A165J819,A0A165J819,GI:1023216828|GI:1023918082|EMBL-CDS:KZT13955.1|REFSEQ:WP_063462519.1,1,Burkholderiales,Acidovorax sp. GW101-3H11.,TRUE,None,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A165J819,Acidovorax sp. GW101-3H11,None,Bacteria,NA,1813946,TrEMBL
373800,None,None,Betaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:EHL20417.1},Comamonadaceae,KYG_23550,Acidovorax,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,H0C4T3,H0C4T3,GI:496182804|GI:363413209|EMBL-CDS:EHL20417.1|REFSEQ:WP_008907311.1,1,Burkholderiales,Acidovorax sp. NO-1.,FALSE,fig|512030.4.peg.4637,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,H0C4T3,Acidovorax sp. NO-1,None,Bacteria,NA,512030,TrEMBL
373801,None,None,Betaproteobacteria,Nitrous-oxide reductase,1.7.2.4,Burkholderiaceae,nosZ,Cupriavidus,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,reh:PHG252,NA,Q59105,Q59105,GI:32527251|GI:38782|GI:2842614|GI:499467524|EMBL-CDS:CAA46383.1|EMBL-CDS:AAP86001.1|REFSEQ:WP_011154164.1,1,Burkholderiales,Cupriavidus necator  (strain ATCC 17699 / H16 / DSM 428 / Stanier 337),TRUE,fig|381666.6.peg.200,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,Q59105,Cupriavidus necator H16,None,Bacteria,Nitrous-oxide reductase,381666,SwissProt
373802,None,None,Betaproteobacteria,Nitrous-oxide reductase ,None,NA,A3I64_00010,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A1F4J192,A0A1F4J192,GI:1082799869|EMBL-CDS:OGB16228.1,1,Burkholderiales,Burkholderiales bacterium RIFCSPLOWO2_02_FULL_67_64.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A1F4J192,Burkholderiales bacterium RIFCSPLOWO2_02_FULL_67_6,None,Bacteria,NA,1797564,TrEMBL
373803,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,CYR75_14580,Paracoccus,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,paru:CYR75_14580,NA,A0A2K9MI97,A0A2K9MI97,GI:1321372821|EMBL-CDS:AUM75358.1,1,Rhodobacterales,Paracoccus sp. CBA4604.,FALSE,None,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A2K9MI97,Paracoccus sp. CBA4604,None,Bacteria,NA,2065379,TrEMBL
373804,None,None,Betaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:HBU20272.1},NA|Comamonadaceae,A2X72_05395|DCY64_05235,NA|Hydrogenophaga,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A1F4H1X1|A0A358BGL6,A0A1F4H1X1,GI:1082773657|EMBL-CDS:OGA91586.1|EMBL-CDS:HAX19669.1|EMBL-CDS:HBU20272.1,2,Burkholderiales,Burkholderiales bacterium GWF1_66_17.|Hydrogenophaga sp.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A1F4H1X1,Burkholderiales bacterium GWF1_66_17|Hydrogenophaga sp.,None,Bacteria,NA,1797551|1904254,TrEMBL
373805,None,None,Betaproteobacteria,Nitrous-oxide reductase ,None,NA,CVU36_08485,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A2N2QIB4,A0A2N2QIB4,EMBL-CDS:PKO30445.1,1,NA,Betaproteobacteria bacterium HGW-Betaproteobacteria-9.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,643,BLASTHIT,A0A2N2QIB4,Betaproteobacteria bacterium HGW-Betaproteobacteri,None,Bacteria,NA,2013721,TrEMBL
373806,None,None,Flavobacteriia,Nitrous oxide reductase ,None,NA,A3F91_13780,NA,0005507 copper ion binding,None,None,IPR001505|IPR008972|IPR011045|IPR015943|IPR026468,None,NA,A0A1G0BC20,A0A1G0BC20,GI:1085074626|EMBL-CDS:OGS73997.1,1,NA,Flavobacteria bacterium RIFCSPLOWO2_12_FULL_35_11.,FALSE,None,None,PF18764,Bacteroidetes,FALSE,642,BLASTHIT,A0A1G0BC20,Flavobacteria bacterium RIFCSPLOWO2_12_FULL_35_11,None,Bacteria,NA,1798016,TrEMBL
373807,None,None,Flavobacteriia,Nitrous oxide reductase apoprotein ,None,Flavobacteriaceae,C8P64_2128,Gramella,0005507 copper ion binding,None,None,IPR001505|IPR008972|IPR011045|IPR015943|IPR026468,None,NA,A0A2T6AIG5,A0A2T6AIG5,EMBL-CDS:PTX43599.1,1,Flavobacteriales,Gramella gaetbulicola.,FALSE,None,None,PF18764,Bacteroidetes,FALSE,642,BLASTHIT,A0A2T6AIG5,Gramella gaetbulicola,None,Bacteria,NA,703340,TrEMBL
373808,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,IT41_10695,Paracoccus,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A099F0Z1,A0A099F0Z1,GI:738851825|GI:694206548|EMBL-CDS:KGJ04360.1|EMBL-CDS:SFA55120.1|REFSEQ:WP_036740923.1,1,Rhodobacterales,Paracoccus halophilus.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A099F0Z1,Paracoccus halophilus,None,Bacteria,NA,376733,TrEMBL
373809,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,A6J80_19890,Paracoccus,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,"pye:A6J80_19890,pye:A6J80_22845",NA,A0A1V0GXN9,A0A1V0GXN9,GI:1169399846|GI:1169399275|EMBL-CDS:ARC38655.1|EMBL-CDS:ARC39221.1,1,Rhodobacterales,Paracoccus yeei.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A1V0GXN9,Paracoccus yeei,None,Bacteria,NA,147645,TrEMBL
373810,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Bradyrhizobiaceae,BGO65_02490,Afipia,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A1Q3W577,A0A1Q3W577,GI:1113403138|EMBL-CDS:OJW65951.1,1,Rhizobiales,Afipia sp. 64-13.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A1Q3W577,Afipia sp. 64-13,None,Bacteria,NA,1895701,TrEMBL
373811,None,None,Alphaproteobacteria,Nitrous oxide reductase NosZ ,1.7.99.6 {ECO:0000313|EMBL:CCD32299.1},Methylocystaceae,SC2p2_01430,Methylocystis,0005509 calcium ion binding|0005507 copper ion binding|0050304 nitrous-oxide reductase activity,None,None,IPR006311|IPR008972|IPR011045|IPR015943|IPR023644,None,NA,I4EBE3,I4EBE3,GI:390190066|EMBL-CDS:CCD32299.1,1,Rhizobiales,Methylocystis sp.  (strain SC2),FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,I4EBE3,Methylocystis sp. SC2,None,Bacteria,NA,187303,TrEMBL
373812,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Bradyrhizobiaceae,AfiDRAFT_3697,Afipia,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,D6VAR3,D6VAR3,GI:496699643|GI:298589785|EMBL-CDS:EFI49990.1|REFSEQ:WP_009341186.1,1,Rhizobiales,Afipia sp. 1NLS2.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,D6VAR3,Afipia sp. 1NLS2,666684.AfiDRAFT_3697,Bacteria,NA,666684,TrEMBL
373813,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Pseudomonadaceae,VM99_17840,Pseudomonas,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A0G3GH07,A0A0G3GH07,GI:836580527|GI:829493967|EMBL-CDS:AKJ99839.1|REFSEQ:WP_047737914.1,1,Pseudomonadales,Pseudomonas chlororaphis.,FALSE,fig|587753.11.peg.3646,None,PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A0G3GH07,Pseudomonas chlororaphis,None,Bacteria,NA,587753,TrEMBL
373814,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Pseudomonadaceae,RL74_13050,Pseudomonas,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,Skin|Airways,Aerobe,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A0D0P9D9,A0A0D0P9D9,GI:757177703|GI:756406753|EMBL-CDS:KIQ58959.1|REFSEQ:WP_042730209.1,1,Pseudomonadales,Pseudomonas fluorescens.,TRUE,fig|294.124.peg.2690,None,PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A0D0P9D9,Pseudomonas fluorescens,None,Bacteria,NA,294,TrEMBL
373815,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodospirillaceae,RC1_3912,Rhodospirillum,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,rce:RC1_3912,NA,B6IY80,B6IY80,GI:209960617|GI:501564565|EMBL-CDS:ACJ01254.1|REFSEQ:WP_012569027.1,1,Rhodospirillales,Rhodospirillum centenum  (strain ATCC 51521 / SW),FALSE,None,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,B6IY80,Rhodospirillum centenum SW,414684.RC1_3912,Bacteria,NA,414684,TrEMBL
373816,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Phyllobacteriaceae,MPLB_1590038,Mesorhizobium,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A090DJS2,A0A090DJS2,GI:751261309|EMBL-CDS:CDX16331.1|REFSEQ:WP_040971134.1,1,Rhizobiales,Mesorhizobium sp. ORS 3324.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A090DJS2,Mesorhizobium sp. ORS 3324,None,Bacteria,NA,408180,TrEMBL
373817,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Hyphomicrobiaceae,HYPDE_29148,Hyphomicrobium,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,hdt:HYPDE_29148,NA,N0B3H1,N0B3H1,GI:484581475|GI:505410441|EMBL-CDS:AGK57508.1|REFSEQ:WP_015597543.1,1,Rhizobiales,Hyphomicrobium denitrificans 1NES1.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,N0B3H1,Hyphomicrobium denitrificans 1NES1,None,Bacteria,NA,670307,TrEMBL
373818,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,C8N34_11087,Gemmobacter,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A2T6AWM4,A0A2T6AWM4,EMBL-CDS:PTX48227.1,1,Rhodobacterales,Gemmobacter caeni.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A2T6AWM4,Gemmobacter caeni,None,Bacteria,NA,589035,TrEMBL
373819,None,None,Alphaproteobacteria,TAT-dependent nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:AXS42691.1},Cohaesibacteraceae,D1F64_17035,Breoghania,None,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A346R882,A0A346R882,GI:1465405350|EMBL-CDS:AXS42691.1,1,Rhizobiales,Breoghania sp. L-A4.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A346R882,Breoghania sp. L-A4,None,Bacteria,NA,2304600,TrEMBL
373820,None,None,NA,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:OIQ94287.1},NA,GALL_237170,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A1J5RQP2,A0A1J5RQP2,EMBL-CDS:OIQ94287.1,1,NA,mine drainage metagenome.,FALSE,None,None,PF13473|PF18764|PF18793,NA,FALSE,642,BLASTHIT,A0A1J5RQP2,mine drainage metagenome,None,NA,NA,410659,TrEMBL
373821,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},NA,BGP11_16625,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A1Q4D037,A0A1Q4D037,GI:1113575157|EMBL-CDS:OJY34900.1,1,Rhodobacterales,Rhodobacterales bacterium 65-51.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A1Q4D037,Rhodobacterales bacterium 65-51,None,Bacteria,NA,1895824,TrEMBL
373822,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,None,NA,CVT84_15175,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A2N3BNV9,A0A2N3BNV9,EMBL-CDS:PKP73123.1,1,NA,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-6.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A2N3BNV9,Alphaproteobacteria bacterium HGW-Alphaproteobacte,None,Bacteria,NA,2013669,TrEMBL
373823,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhizobiaceae,IP85_08670,Rhizobium,0005509 calcium ion binding|0005507 copper ion binding|0050304 nitrous-oxide reductase activity,None,None,IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A0N1ASC4,A0A0N1ASC4,GI:930045961|GI:929675951|EMBL-CDS:KPF58781.1|REFSEQ:WP_054149279.1,1,Rhizobiales,Rhizobium sp. AAP116.,FALSE,fig|1523429.3.peg.99,None,PF18764|PF18793,Proteobacteria,FALSE,642,BLASTHIT,A0A0N1ASC4,Rhizobium sp. AAP116,None,Bacteria,NA,1523429,TrEMBL
