SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMP Body Site,HMP Oxygen,InterPro (Domain),InterPro (Family),InterPro (Homologous Superfamily),InterPro (Other),KEGG ID,Kingdom,name,NCBI IDs,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
2351152,,,Clostridia,Glucuronyl hydrolase ,,Clostridiaceae,CP373A1_13860,Clostridium,0016787 hydrolase activity,Gastrointestinal tract,"Anaerobe,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A1B8RLM1,GI:1042071159|GI:1042199609|EMBL-CDS:OBY09749.1|REFSEQ:WP_065254746.1,Clostridiales,Clostridium paraputrificum.,FALSE,,,PF07470,Firmicutes,FALSE,395,BLASTHIT,A0A1B8RLM1,Clostridium paraputrificum,,Bacteria,,29363,TrEMBL
2351163,,GH88,Mollicutes,Uncharacterized protein ,,Mycoplasmataceae,MBIO_0030,Mycoplasma,0003824 catalytic activity,Urogenital tract,Facultative,,IPR010905,IPR008928|IPR012341,,mfp:MBIO_0030,,C4XDS3,GI:238809505|EMBL-CDS:BAH69295.1,Mycoplasmatales,Mycoplasma fermentans  (strain ATCC 19989 / NBRC 14854 / NCTC 10117 /PG18),FALSE,fig|496833.3.peg.31,,PF07470,Tenericutes,FALSE,401,BLASTHIT,C4XDS3,Mycoplasma fermentans PG18,496833.MBIO_0030,Bacteria,,496833,TrEMBL
2351184,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:COG95178.1},Streptococcaceae,ERS020726_02139,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0U0HC07,EMBL-CDS:COG95178.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,258,BLASTHIT,A0A0U0HC07,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2351186,,,Fusobacteriia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEY34630.1},Leptotrichiaceae,HMPREF0554_0571,Leptotrichia,0016798 hydrolase activity  acting on glycosyl bonds,Oral,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,D0GMR2,GI:493861000|GI:261747139|EMBL-CDS:EEY34630.1|REFSEQ:WP_006807772.1,Fusobacteriales,Leptotrichia goodfellowii F0264.,FALSE,,,PF07470,Fusobacteria,FALSE,396,BLASTHIT,D0GMR2,Leptotrichia goodfellowii F0264,596323.HMPREF0554_0571,Bacteria,,596323,TrEMBL
2351195,,,Fusobacteriia,Putative unsaturated glucuronyl hydrolase ,,Fusobacteriaceae,FMAG_00221,Fusobacterium,0016787 hydrolase activity,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,fmo:C4N19_04750,,C3W9X2,GI:229419612|GI:492553209|GI:1370540998|EMBL-CDS:EEO34659.1|REFSEQ:WP_005883627.1,Fusobacteriales,Fusobacterium mortiferum ATCC 9817.,FALSE,,,PF07470,Fusobacteria,FALSE,396,BLASTHIT,C3W9X2,Fusobacterium mortiferum ATCC 9817,469616.FMAG_00221,Bacteria,,469616,TrEMBL
2351203,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEX22318.1},Lachnospiraceae,BLAHAN_04536,Blautia,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,bhan:CGC63_02115,,C9L586,GI:1218513146|GI:260541749|GI:490331959|EMBL-CDS:EEX22318.1|REFSEQ:WP_004221381.1,Clostridiales,Blautia hansenii DSM 20583.,FALSE,,,PF07470,Firmicutes,FALSE,381,BLASTHIT,C9L586,Blautia hansenii DSM 20583,537007.BLAHAN_04536,Bacteria,,537007,TrEMBL
2351204,,,Clostridia,Uncharacterized protein ,,Lachnospiraceae,HMPREF0992_02169,,0003824 catalytic activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,F3AGQ7,GI:496541284|GI:330401994|EMBL-CDS:EGG81567.1|REFSEQ:WP_009247432.1,Clostridiales,Lachnospiraceae bacterium 6_1_63FAA.,FALSE,,,PF07470,Firmicutes,FALSE,381,BLASTHIT,F3AGQ7,Lachnospiraceae bacterium 6_1_63FAA,,Bacteria,,658083,TrEMBL
2351208,,,Clostridia,Putative unsaturated glucuronyl hydrolase ,,Clostridiaceae,HMPREF1548_02854,Clostridium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,U2BDE3,GI:545395098|GI:542971902|EMBL-CDS:ERI69858.1|REFSEQ:WP_021635384.1,Clostridiales,Clostridium sp. KLE 1755.,TRUE,fig|1226325.3.peg.2632,,PF07470,Firmicutes,FALSE,384,BLASTHIT,U2BDE3,Clostridium sp. KLE 1755,,Bacteria,,1226325,TrEMBL
2351215,,,Clostridia,Uncharacterized protein ,,Lachnospiraceae,HMPREF0994_04323,,0003824 catalytic activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,F7KEP4,GI:496548149|GI:336005985|EMBL-CDS:EGN36026.1|REFSEQ:WP_009254224.1,Clostridiales,Lachnospiraceae bacterium 3_1_57FAA_CT1.,FALSE,fig|658086.3.peg.4720,,PF07470,Firmicutes,FALSE,384,BLASTHIT,F7KEP4,Lachnospiraceae bacterium 3_1_57FAA_CT1,658086.HMPREF0994_04323,Bacteria,,658086,TrEMBL
2351259,,,Clostridia,Putative glucoronyl hydrolase ,,Lachnospiraceae,RHOM_04150,Roseburia,0016787 hydrolase activity,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,rho:RHOM_04150,,G2T0V8,GI:345501269|GI:503845003|EMBL-CDS:AEN95952.1|REFSEQ:WP_014078997.1,Clostridiales,Roseburia hominis  (strain DSM 16839 / NCIMB 14029 / A2-183),FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,G2T0V8,Roseburia hominis A2-183,585394.RHOM_04150,Bacteria,,585394,TrEMBL
2351263,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFC95530.1},Clostridiaceae,CLOSTHATH_06281,Hungatella,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,D3ARM5,GI:288863232|EMBL-CDS:EFC95530.1,Clostridiales,Hungatella hathewayi DSM 13479.,TRUE,,,PF07470,Firmicutes,FALSE,389,BLASTHIT,D3ARM5,Hungatella hathewayi DSM 13479,,Bacteria,,566550,TrEMBL
2351293,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEG53461.1},Lachnospiraceae,CLOSTASPAR_04495,Lachnoclostridium,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Obligate anaerobe,,IPR010905,IPR008928|IPR012341,,,,C0D5E9,GI:494989060|GI:225043215|EMBL-CDS:EEG53461.1|REFSEQ:WP_007715080.1,Clostridiales,[Clostridium] asparagiforme DSM 15981.,TRUE,,,PF07470,Firmicutes,FALSE,393,BLASTHIT,C0D5E9,[Clostridium] asparagiforme DSM 15981,,Bacteria,,518636,TrEMBL
2351294,,,Spirochaetia,Putative unsaturated glucuronyl hydrolase ,,Spirochaetaceae,HMPREF9193_01662,Treponema,0016787 hydrolase activity,Oral,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,U2LRC1,GI:543988873|GI:545450858|EMBL-CDS:ERJ92004.1|REFSEQ:WP_021687863.1,Spirochaetales,Treponema lecithinolyticum ATCC 700332.,FALSE,fig|1321815.3.peg.1581,,PF07470,Spirochaetes,FALSE,395,BLASTHIT,U2LRC1,Treponema lecithinolyticum ATCC 700332,,Bacteria,,1321815,TrEMBL
2351299,,,Clostridia,Glucoronyl hydrolase ,,Lachnospiraceae,ADH76_28560,Lachnoclostridium,0016787 hydrolase activity,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A0A227L9D4,GI:1217068485|GI:1045868592|EMBL-CDS:OXE63538.1|REFSEQ:WP_065551703.1,Clostridiales,[Clostridium] clostridioforme.,FALSE,,,PF07470,Firmicutes,FALSE,394,BLASTHIT,A0A227L9D4,[Clostridium] clostridioforme,,Bacteria,,1531,TrEMBL
2351303,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEW37613.1},Carnobacteriaceae,HMPREF0444_0579,Granulicatella,0016798 hydrolase activity  acting on glycosyl bonds,Oral,,,IPR010905,IPR008928|IPR012341,,,,C8NF84,GI:259036358|EMBL-CDS:EEW37613.1,Lactobacillales,Granulicatella adiacens ATCC 49175.,FALSE,,,PF07470,Firmicutes,FALSE,334,BLASTHIT,C8NF84,Granulicatella adiacens ATCC 49175,638301.HMPREF0444_0579,Bacteria,,638301,TrEMBL
2351306,,,Clostridia,Glycosyl hydrolase family protein ,3.2.1.179 {ECO:0000313|EMBL:CUO55298.1},Lachnospiraceae,ERS852480_01365,Lachnoclostridium,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A0A174G2A0,EMBL-CDS:CUO55298.1|EMBL-CDS:SQB10029.1,Clostridiales,[Clostridium] clostridioforme.,FALSE,,,PF07470,Firmicutes,FALSE,395,BLASTHIT,A0A174G2A0,[Clostridium] clostridioforme,,Bacteria,,1531,TrEMBL
2351307,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EET62261.1},Lachnospiraceae,BRYFOR_05925,Marvinbryantia,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,C6LBD0,GI:255269056|GI:493915459|EMBL-CDS:EET62261.1|REFSEQ:WP_006860722.1,Clostridiales,Marvinbryantia formatexigens DSM 14469.,FALSE,,,PF07470,Firmicutes,FALSE,399,BLASTHIT,C6LBD0,Marvinbryantia formatexigens DSM 14469,478749.BRYFOR_05925,Bacteria,,478749,TrEMBL
2351311,,,Erysipelotrichia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEF68948.1},Erysipelotrichaceae,HOLDEFILI_00916,Holdemania,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,B9Y534,GI:492950040|GI:223964622|EMBL-CDS:EEF68948.1|REFSEQ:WP_006058125.1,Erysipelotrichales,Holdemania filiformis DSM 12042.,FALSE,,,PF07470,Firmicutes,FALSE,390,BLASTHIT,B9Y534,Holdemania filiformis DSM 12042,545696.HOLDEFILI_00916,Bacteria,,545696,TrEMBL
2351316,,,Clostridia,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CUM86764.1},Lachnospiraceae,ERS852572_00853,Roseburia,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A0A173S8D0,GI:505372778|EMBL-CDS:CUM86764.1|REFSEQ:WP_015559880.1,Clostridiales,Roseburia intestinalis.,FALSE,,,PF07470,Firmicutes,FALSE,395,BLASTHIT,A0A173S8D0,Roseburia intestinalis,,Bacteria,,166486,TrEMBL
2351327,,GH88,Clostridia,Glycosyl Hydrolase Family 88 ,,Lachnospiraceae,RO1_22000,Roseburia,0016787 hydrolase activity,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,rix:RO1_22000,,D4KZC0,GI:291539599|EMBL-CDS:CBL12710.1,Clostridiales,Roseburia intestinalis XB6B4.,FALSE,fig|718255.3.peg.3363,,PF07470,Firmicutes,FALSE,395,BLASTHIT,D4KZC0,Roseburia intestinalis XB6B4,718255.RO1_22000,Bacteria,,718255,TrEMBL
2351331,,,Clostridia,Glucoronyl hydrolase ,,Lachnospiraceae,BHW46_09060,Roseburia,0016787 hydrolase activity,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A0A1Q6SCS8,GI:1125092097|EMBL-CDS:OLA54614.1,Clostridiales,Roseburia intestinalis.,FALSE,,,PF07470,Firmicutes,FALSE,395,BLASTHIT,A0A1Q6SCS8,Roseburia intestinalis,,Bacteria,,166486,TrEMBL
2351338,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEV02419.1},Lachnospiraceae,ROSINTL182_05652,Roseburia,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,C7G6Y5,GI:257204134|GI:493910277|EMBL-CDS:EEV02419.1|REFSEQ:WP_006855787.1,Clostridiales,Roseburia intestinalis L1-82.,FALSE,,,PF07470,Firmicutes,FALSE,395,BLASTHIT,C7G6Y5,Roseburia intestinalis L1-82,,Bacteria,,536231,TrEMBL
2351354,,,Clostridia,Uncharacterized protein ,,Clostridiaceae,HMPREF9473_01191,Hungatella,0003824 catalytic activity,Gastrointestinal tract,Obligate anaerobe,,IPR010905,IPR008928|IPR012341,,,,G5ICG4,GI:493831892|GI:356699298|EMBL-CDS:EHI60814.1|REFSEQ:WP_006779176.1,Clostridiales,Hungatella hathewayi WAL-18680.,TRUE,fig|742737.3.peg.1198,,PF07470,Firmicutes,FALSE,400,BLASTHIT,G5ICG4,Hungatella hathewayi WAL-18680,,Bacteria,,742737,TrEMBL
2351385,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,A7J56_05515,Enterobacter,0016787 hydrolase activity,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A176X2V7,GI:1026781826|GI:1028113654|GI:1026809523|EMBL-CDS:OAE40273.1|REFSEQ:WP_063867746.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A176X2V7,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351395,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,CK477_04310,Enterobacter,0016787 hydrolase activity,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A2J7LX02,EMBL-CDS:PNC14973.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A2J7LX02,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351415,,GH88,Clostridia,Uncharacterized protein ,,Lachnospiraceae,CLOBOL_05200,Lachnoclostridium,0003824 catalytic activity,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A8RYR0,GI:158436891|EMBL-CDS:EDP14658.1,Clostridiales,Clostridium bolteae  (strain ATCC BAA-613 / WAL 16351),TRUE,,,PF07470,Firmicutes,FALSE,421,BLASTHIT,A8RYR0,[Clostridium] bolteae ATCC BAA-613,411902.CLOBOL_05200,Bacteria,,411902,TrEMBL
2351421,,,Gammaproteobacteria,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SAG47133.1},Enterobacteriaceae,B9Q36_14975,Enterobacter,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,ecli:ECNIH5_18500,,A0A155X9E6,GI:723227981|GI:556348902|EMBL-CDS:PJD34266.1|EMBL-CDS:SAG47133.1|REFSEQ:WP_023298612.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A155X9E6,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351422,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SAP79258.1},Enterobacteriaceae,SAMEA2273864_03846,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A163X0Z9,GI:505384777|EMBL-CDS:SAP79258.1|REFSEQ:WP_015571879.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A163X0Z9,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2351436,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,EEI76_19240,Enterobacter,,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A3G4TCH5,GI:1511324769|EMBL-CDS:AYU97081.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A3G4TCH5,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351438,,,Gammaproteobacteria,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFC54036.1},Enterobacteriaceae,ENTCAN_09018,Enterobacter,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,D2ZKF5,GI:288315098|GI:493180022|EMBL-CDS:EFC54036.1|REFSEQ:WP_006178555.1,Enterobacterales,Enterobacter cancerogenus ATCC 35316.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,D2ZKF5,Enterobacter cancerogenus ATCC 35316,500639.ENTCAN_09018,Bacteria,,500639,TrEMBL
2351439,,,Clostridia,Uncharacterized protein ,,Lachnospiraceae,HMPREF0994_03460,,0003824 catalytic activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,F7KC81,GI:496547286|GI:336009541|EMBL-CDS:EGN39533.1|REFSEQ:WP_009253361.1,Clostridiales,Lachnospiraceae bacterium 3_1_57FAA_CT1.,FALSE,fig|658086.3.peg.3781,,PF07470,Firmicutes,FALSE,392,BLASTHIT,F7KC81,Lachnospiraceae bacterium 3_1_57FAA_CT1,658086.HMPREF0994_03460,Bacteria,,658086,TrEMBL
2351440,,,Gammaproteobacteria,Putative unsaturated glucuronyl hydrolase ,,Enterobacteriaceae,HMPREF0880_04562,Yokenella,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,G9ZAK1,GI:493874573|GI:364567203|EMBL-CDS:EHM44875.1|REFSEQ:WP_006821008.1,Enterobacterales,Yokenella regensburgei ATCC 43003.,FALSE,fig|1002368.3.peg.4168,,PF07470,Proteobacteria,FALSE,396,BLASTHIT,G9ZAK1,Yokenella regensburgei ATCC 43003,,Bacteria,,1002368,TrEMBL
2351442,,,Gammaproteobacteria,Glycosyl hydrolase family protein ,3.2.1.179 {ECO:0000313|EMBL:SAB34566.1},Enterobacteriaceae,SAMEA2273401_04529,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways,,,IPR010905,IPR008928|IPR012341,,,,A0A155HIZ6,GI:782731706|EMBL-CDS:SAB34566.1|REFSEQ:WP_045622724.1,Enterobacterales,Klebsiella aerogenes ,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A155HIZ6,Klebsiella aerogenes,,Bacteria,,548,TrEMBL
2351464,,,Gammaproteobacteria,Glycosyl hydrolase family protein ,3.2.1.179 {ECO:0000313|EMBL:SAE31810.1},Enterobacteriaceae,SAMEA2273495_03529,Enterobacter,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A156GRJ0,GI:692188822|GI:1344842286|GI:1163023476|EMBL-CDS:SAE31810.1|REFSEQ:WP_032103344.1,Enterobacterales,Enterobacter cloacae.,FALSE,fig|550.261.peg.4290,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A156GRJ0,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351476,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SSI89685.1},Enterobacteriaceae,SAMEA4394728_04776,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A331WML6,GI:692188822|EMBL-CDS:SSI89685.1|REFSEQ:WP_032103344.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A331WML6,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
2351480,,GH88,Gammaproteobacteria,Uncharacterized protein ,,Enterobacteriaceae,CKO_04418,Citrobacter,0003824 catalytic activity,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,cko:CKO_04418,,A8APR1,GI:501084662|GI:157085796|EMBL-CDS:ABV15474.1|REFSEQ:WP_012135157.1,Enterobacterales,Citrobacter koseri  (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696),TRUE,,,PF07470,Proteobacteria,FALSE,396,BLASTHIT,A8APR1,Citrobacter koseri ATCC BAA-895,290338.CKO_04418,Bacteria,,290338,TrEMBL
2351481,,,Clostridia,Uncharacterized protein ,,Clostridiaceae,HMPREF9473_03492,Hungatella,0003824 catalytic activity,Gastrointestinal tract,Obligate anaerobe,,IPR010905,IPR008928|IPR012341,,,,G5IJ19,GI:493834229|GI:356696932|EMBL-CDS:EHI58533.1|REFSEQ:WP_006781482.1,Clostridiales,Hungatella hathewayi WAL-18680.,TRUE,fig|742737.3.peg.3470,,PF07470,Firmicutes,FALSE,392,BLASTHIT,G5IJ19,Hungatella hathewayi WAL-18680,,Bacteria,,742737,TrEMBL
2351487,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,OA46_11715,Enterobacter,0016787 hydrolase activity,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0M3F2G9,GI:822026257|GI:821214247|EMBL-CDS:KKY86531.1|REFSEQ:WP_046885853.1,Enterobacterales,Enterobacter cloacae.,FALSE,fig|550.369.peg.564,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A0M3F2G9,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351493,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,CGZ54_13940,Enterobacter,0016787 hydrolase activity,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A2J0QZX6,GI:695733856|EMBL-CDS:PJG39306.1|REFSEQ:WP_032660336.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A2J0QZX6,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351507,,,Gammaproteobacteria,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SAE76734.1},Enterobacteriaceae,DOZ52_10730,Enterobacter,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0J0H2H6,GI:1365314473|GI:1408999075|GI:489959202|EMBL-CDS:RAM42792.1|EMBL-CDS:SAE76734.1|REFSEQ:WP_003862509.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A0J0H2H6,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351509,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,AOX65_00865,Escherichia,0016787 hydrolase activity,Airways|Skin|Gastrointestinal tract|Not Specified|Urogenital tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A0T5XR21,GI:695624963|EMBL-CDS:KRT40813.1|REFSEQ:WP_032607914.1,Enterobacterales,Escherichia coli.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A0T5XR21,Escherichia coli,,Bacteria,,562,TrEMBL
2351516,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,CGS27_07120,Enterobacter,0016787 hydrolase activity,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A267WF13,EMBL-CDS:PAC71183.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A267WF13,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351522,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,AM401_21870,Enterobacter,0016787 hydrolase activity,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A2U9M6V0,GI:1398626797|EMBL-CDS:AWS80929.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A2U9M6V0,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351554,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEX22748.1},Lachnospiraceae,BLAHAN_04361,Blautia,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,C9L4R4,GI:260542179|EMBL-CDS:EEX22748.1,Clostridiales,Blautia hansenii DSM 20583.,FALSE,,,PF07470,Firmicutes,FALSE,405,BLASTHIT,C9L4R4,Blautia hansenii DSM 20583,537007.BLAHAN_04361,Bacteria,,537007,TrEMBL
2351555,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,,Enterobacteriaceae,Ctu_30950,Cronobacter,0016787 hydrolase activity,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,ctu:CTU_30950,,C9XXN3,GI:260218064|GI:506222313|EMBL-CDS:CBA32799.1|REFSEQ:WP_015742088.1,Enterobacterales,Cronobacter turicensis  (strain DSM 18703 / LMG 23827 / z3032),FALSE,fig|693216.3.peg.2928,,PF07470,Proteobacteria,FALSE,396,BLASTHIT,C9XXN3,Cronobacter turicensis z3032,,Bacteria,,693216,TrEMBL
2351556,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,HMPREF9086_3870,Enterobacter,0016787 hydrolase activity,Oral,,,IPR010905,IPR008928|IPR012341,,,,F5S1W0,GI:493865275|GI:1101770806|GI:333387080|EMBL-CDS:EGK58284.1|REFSEQ:WP_006811974.1,Enterobacterales,Enterobacter hormaechei ATCC 49162.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,F5S1W0,Enterobacter hormaechei ATCC 49162,,Bacteria,,888063,TrEMBL
2351559,,,Clostridia,Putative unsaturated glucuronyl hydrolase ,,Clostridiaceae,HMPREF1548_01450,Clostridium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,U2BHW0,GI:542973693|GI:545399007|EMBL-CDS:ERI71473.1|REFSEQ:WP_021638691.1,Clostridiales,Clostridium sp. KLE 1755.,TRUE,fig|1226325.3.peg.1348,,PF07470,Firmicutes,FALSE,392,BLASTHIT,U2BHW0,Clostridium sp. KLE 1755,,Bacteria,,1226325,TrEMBL
2351569,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,B9Q30_15155,Enterobacter,0016787 hydrolase activity,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A2J0PYD2,GI:836557206|EMBL-CDS:PJD84475.1|REFSEQ:WP_047716769.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,A0A2J0PYD2,Enterobacter cloacae,,Bacteria,,550,TrEMBL
